Croatia,Beverages,C,856296145,47.45,31.79,187974.27
Portugal,Cereal,M,678723180,205.7,117.11,951635.86
Antigua and Barbuda ,Cosmetics,C,633823859,437.2,263.33,373928.6
Afghanistan,Cosmetics,L,873209512,437.2,263.33,251216.82
Kuwait,Personal Care,M,718803966,81.73,56.67,505609.74
United States of America,Vegetables,H,912843549,154.06,90.93,868017.78
Malta,Household,H,467877089,668.27,502.54,2051870.82
New Zealand,Office Supplies,H,716765916,651.21,524.96,3053692.32
Angola,Clothes,H,362683856,109.28,35.84,181601.28
Kiribati,Fruits,M,429117238,9.33,6.92,28939.44
Dominica,Clothes,M,209864890,109.28,35.84,90997.76
Armenia,Baby Food,L,419038140,255.28,159.42,247579.26
Taiwan,Personal Care,C,941060817,81.73,56.67,547602.21
Kazakhstan,Baby Food,H,380669248,255.28,159.42,1170939.9
Monaco,Clothes,L,112912261,109.28,35.84,75335.68
Vatican City,Cereal,H,233151185,205.7,117.11,406605.92
Palau,Office Supplies,L,907059848,651.21,524.96,4210704.16
Albania,Beverages,M,120624577,47.45,31.79,138222.92
Ireland,Clothes,H,430144202,109.28,35.84,289694.72
Nepal,Snacks,M,412230050,152.58,97.44,671069.28
Haiti,Office Supplies,M,513805949,651.21,524.96,2862606.88
India,Cereal,H,802108228,205.7,117.11,59023.44
Niger,Baby Food,L,514685714,255.28,159.42,923838.9
Kosovo,Personal Care,C,309399735,81.73,56.67,403037.04
Romania,Clothes,M,914424121,109.28,35.84,260664.32
Democratic Republic of the Congo,Beverages,H,878245198,47.45,31.79,35795.54
Kuwait,Household,M,619661796,668.27,502.54,276397
Mozambique,Meat,M,177785241,421.89,364.69,3449238.02
Kiribati,Household,L,562039363,668.27,502.54,4418331.68
Gabon,Office Supplies,H,602160489,651.21,524.96,800564
South Africa,Cosmetics,M,998197448,437.2,263.33,2017634.46
Malawi,Clothes,C,270511567,109.28,35.84,331125.76
Moldova ,Office Supplies,H,609776675,651.21,524.96,2794887.04
Canada,Baby Food,M,226979100,255.28,159.42,1118331.3
Andorra,Meat,L,103417670,421.89,364.69,890572.98
Djibouti,Personal Care,L,840703713,81.73,56.67,100079.22
Finland,Cosmetics,C,410761058,437.2,263.33,574059.4
Poland,Clothes,M,905826032,109.28,35.84,104186.88
Mali,Baby Food,H,888447463,255.28,159.42,32202.84
Brunei,Fruits,L,341486680,9.33,6.92,16275.84
Nepal,Cosmetics,C,218117511,437.2,263.33,1230541.09
Federated States of Micronesia,Beverages,H,191826283,47.45,31.79,143531.85
South Africa,Snacks,C,906411826,152.58,97.44,609682.08
Kyrgyzstan,Baby Food,L,825985467,255.28,159.42,1005940.2
Maldives,Household,H,284971034,668.27,502.54,4079117.18
Liechtenstein,Clothes,M,138104856,109.28,35.84,256291.84
Sudan,Fruits,C,410435760,9.33,6.92,40945.64
Albania,Baby Food,L,747325074,255.28,159.42,1427127.84
Comoros,Snacks,L,864446628,152.58,97.44,762175.68
Pakistan,Office Supplies,L,997786748,651.21,524.96,3216429.92
Somalia,Meat,M,553644263,421.89,364.69,1639646.24
Kyrgyzstan,Office Supplies,H,358630502,651.21,524.96,2934526.4
Kosovo,Beverages,L,409669291,47.45,31.79,289352.58
Namibia,Cosmetics,M,323996961,437.2,263.33,1778794.15
France,Household,H,689162337,668.27,502.54,3671054.7
Namibia,Personal Care,C,813026750,81.73,56.67,87101.79
Canada,Cereal,H,973764026,205.7,117.11,851272.59
Haiti,Fruits,H,169860494,9.33,6.92,30102
Honduras,Cosmetics,M,170114982,437.2,263.33,2543241.14
Tonga,Personal Care,C,563638818,81.73,56.67,119347.02
Greenland,Household,C,109855830,668.27,502.54,3837395.44
Tuvalu,Snacks,M,788502347,152.58,97.44,411391.68
Poland,Cereal,H,149627196,205.7,117.11,804194.37
Fiji,Snacks,M,763591706,152.58,97.44,254220.96
Mali,Clothes,M,771069705,109.28,35.84,197657.6
Greece,Cosmetics,C,633047521,437.2,263.33,443447.72
Yemen,Household,H,880823981,668.27,502.54,2133282.3
Mongolia,Vegetables,H,766010415,154.06,90.93,760083.87
The Gambia,Personal Care,H,510530650,81.73,56.67,352430.73
Uzbekistan,Office Supplies,C,856621015,651.21,524.96,1075643.04
Poland,Cereal,C,816830337,205.7,117.11,831832.33
Niger,Office Supplies,H,824019944,651.21,524.96,2450513.28
Lesotho,Office Supplies,M,481363666,651.21,524.96,2656297.6
Democratic Republic of the Congo,Beverages,H,812347829,47.45,31.79,20027.7
Moldova ,Household,H,210771262,668.27,502.54,379417.7
Grenada,Vegetables,C,290745294,154.06,90.93,622688.64
Bulgaria,Meat,M,936693751,421.89,364.69,2680836.19
United Kingdom,Clothes,H,753352963,109.28,35.84,98129.92
El Salvador,Personal Care,C,215771758,81.73,56.67,29071.71
Lesotho,Cosmetics,C,319311463,437.2,263.33,56089.29
Democratic Republic of the Congo,Cereal,C,329645907,205.7,117.11,984192.44
Marshall Islands,Fruits,H,932761418,9.33,6.92,25514.04
Germany,Baby Food,M,184956824,255.28,159.42,269260.38
Liberia,Vegetables,M,262843453,154.06,90.93,6728.82
Montenegro,Fruits,C,713345134,9.33,6.92,24441.44
Kosovo,Meat,H,703698194,421.89,364.69,3204895.72
Turkmenistan,Cosmetics,M,371451461,437.2,263.33,2527178.01
India,Snacks,M,374466264,152.58,97.44,169935.36
Seychelles ,Fruits,L,540916430,9.33,6.92,55685.24
Albania,Beverages,H,319288289,47.45,31.79,106655.45
Bulgaria,Office Supplies,H,128380668,651.21,524.96,5011793.12
Zambia,Cereal,C,907304894,205.7,117.11,62653.85
Latvia,Office Supplies,H,965484797,651.21,524.96,3812259.52
Tuvalu,Meat,H,932656705,421.89,364.69,984663
Bosnia and Herzegovina,Clothes,L,608869445,109.28,35.84,245647.36
Namibia,Cosmetics,H,314484345,437.2,263.33,463724.13
Norway,Snacks,H,440175235,152.58,97.44,632190.72
New Zealand,Household,M,996928441,668.27,502.54,1072922.9
United Kingdom,Personal Care,L,266042792,81.73,56.67,386999.43
Kuwait,Vegetables,C,649129617,154.06,90.93,66742.62
Monaco,Clothes,H,118112742,109.28,35.84,37273.6
Cuba,Office Supplies,C,765228497,651.21,524.96,3660021.12
Hungary,Baby Food,L,253025710,255.28,159.42,762824.7
Macedonia,Snacks,H,364365708,152.58,97.44,269421.6
Ethiopia,Meat,C,252422320,421.89,364.69,2271654.01
United Arab Emirates,Cosmetics,M,490681874,437.2,263.33,664908.25
Tunisia ,Vegetables,M,822943198,154.06,90.93,548762.55
Uganda,Beverages,M,613317620,47.45,31.79,100710.72
Malawi,Cosmetics,M,196228969,437.2,263.33,1939952.11
Lithuania,Cereal,H,426413571,205.7,117.11,480853.66
Costa Rica,Household,C,428920257,668.27,502.54,2959960.6
Kyrgyzstan,Household,H,749110352,668.27,502.54,3645927.7
Bangladesh,Cereal,L,202657687,205.7,117.11,1143930.48
Malta,Vegetables,C,825548589,154.06,90.93,639056.04
Ethiopia,Vegetables,M,224081885,154.06,90.93,878747.52
Austria,Meat,L,124868905,421.89,364.69,123629.91
Ethiopia,Vegetables,C,524833476,154.06,90.93,795000.99
Republic of the Congo,Cosmetics,H,141211926,437.2,263.33,1738504.66
Iran,Meat,L,461553084,421.89,364.69,973357.61
Bangladesh,Office Supplies,H,793718278,651.21,524.96,4058465.76
Poland,Cosmetics,C,515881335,437.2,263.33,2529547.98
Cape Verde,Snacks,L,426528584,152.58,97.44,793259.04
United Arab Emirates,Office Supplies,L,494458854,651.21,524.96,114441.28
El Salvador,Snacks,H,308783471,152.58,97.44,462450.24
Vatican City,Beverages,C,428926265,47.45,31.79,243765.72
The Gambia,Meat,M,134623563,421.89,364.69,2537877.71
Macedonia,Fruits,C,575924193,9.33,6.92,52744.24
Slovakia,Snacks,H,723189485,152.58,97.44,652263.36
Greece,Clothes,C,517093265,109.28,35.84,295429.12
Czech Republic,Office Supplies,M,418621861,651.21,524.96,4391815.36
Kazakhstan,Vegetables,H,959074103,154.06,90.93,17731.35
Maldives,Household,C,490061318,668.27,502.54,4467078.06
Ireland,Snacks,C,133507335,152.58,97.44,647196.48
Liberia,Clothes,C,631648480,109.28,35.84,275143.68
United States of America,Clothes,H,997033584,109.28,35.84,116444.16
Guinea,Personal Care,L,762523972,81.73,56.67,376458.81
Samoa ,Vegetables,H,431293475,154.06,90.93,743625.54
Belize,Clothes,C,126828420,109.28,35.84,7275.52
Estonia,Clothes,M,942927634,109.28,35.84,75120.64
Solomon Islands,Clothes,M,893702447,109.28,35.84,188840.96
Barbados,Household,H,763576686,668.27,502.54,4103239.1
South Korea,Clothes,M,957286679,109.28,35.84,45015.04
Mozambique,Personal Care,L,149881255,81.73,56.67,116116.83
Singapore,Meat,C,236721742,421.89,364.69,28810.51
Mexico,Snacks,M,483481967,152.58,97.44,186402.72
Botswana,Clothes,H,676148259,109.28,35.84,220416
Liechtenstein,Meat,C,671019446,421.89,364.69,3071054.49
Antigua and Barbuda ,Beverages,M,844706857,47.45,31.79,202979.15
Czech Republic,Fruits,L,744134318,9.33,6.92,32773.12
Mali,Cosmetics,M,436538159,437.2,263.33,51876.01
Slovakia,Personal Care,M,959467208,81.73,56.67,369658.41
Equatorial Guinea,Vegetables,H,270782792,154.06,90.93,863835
Croatia,Baby Food,H,898658740,255.28,159.42,310231.32
Sudan,Cereal,M,491581380,205.7,117.11,1019910.99
Serbia,Fruits,H,368349540,9.33,6.92,11549.48
North Korea,Snacks,L,568074548,152.58,97.44,461573.28
Zimbabwe,Fruits,L,300180232,9.33,6.92,61283.52
Belarus,Clothes,C,194402921,109.28,35.84,250844.16
Madagascar,Personal Care,H,950791442,81.73,56.67,519720.57
Zimbabwe,Clothes,M,189707124,109.28,35.84,265502.72
Mexico,Office Supplies,L,101823794,651.21,524.96,408418.88
Poland,Office Supplies,C,698127782,651.21,524.96,198959.84
Namibia,Snacks,H,259917914,152.58,97.44,423084.48
Democratic Republic of the Congo,Fruits,M,288805520,9.33,6.92,19555.92
Dominican Republic,Personal Care,L,556714427,81.73,56.67,171426.75
Guinea,Vegetables,L,455880963,154.06,90.93,378541.59
Tuvalu,Fruits,M,348853957,9.33,6.92,17251.56
Swaziland,Personal Care,M,218494737,81.73,56.67,357191.01
Romania,Baby Food,H,117977130,255.28,159.42,144912.78
Saint Kitts and Nevis ,Household,C,620787465,668.27,502.54,1839798.94
Cape Verde,Baby Food,H,570724570,255.28,159.42,1424895.96
Mauritius ,Baby Food,M,231899774,255.28,159.42,502332.42
Dominican Republic,Beverages,C,838736903,47.45,31.79,309729.97
Russia,Household,C,545972287,668.27,502.54,2104134.98
Denmark,Fruits,H,278654754,9.33,6.92,62203.88
Zimbabwe,Personal Care,C,582145631,81.73,56.67,492122.28
Georgia,Office Supplies,C,272118747,651.21,524.96,2540281.44
Burundi,Meat,L,484560430,421.89,364.69,384383.26
Cyprus,Office Supplies,M,625769507,651.21,524.96,4177631.68
Dominica,Household,L,622357308,668.27,502.54,4127361.02
Egypt,Beverages,H,471247661,47.45,31.79,48002.9
Benin,Office Supplies,H,689676892,651.21,524.96,5025442.08
Laos,Meat,H,965193831,421.89,364.69,422311.02
Saudi Arabia,Meat,M,605659806,421.89,364.69,2571429.19
Montenegro,Meat,H,789248645,421.89,364.69,1848248.92
Niger,Personal Care,M,514446675,81.73,56.67,286636.86
Papua New Guinea,Beverages,M,650052726,47.45,31.79,124044.58
Albania,Cosmetics,L,785178124,437.2,263.33,134298.3
Costa Rica,Office Supplies,M,579246699,651.21,524.96,433092
El Salvador,Vegetables,L,211994779,154.06,90.93,256513.53
Montenegro,Household,C,833471190,668.27,502.54,754815.08
Singapore,Baby Food,H,514037263,255.28,159.42,622375.68
Solomon Islands,Beverages,C,994366824,47.45,31.79,130180.05
Georgia,Snacks,L,935446202,152.58,97.44,796474.56
Sudan,Cosmetics,H,868574225,437.2,263.33,2441069.1
Uzbekistan,Cosmetics,H,945362222,437.2,263.33,669911.52
Kyrgyzstan,Cosmetics,H,487734019,437.2,263.33,50032.7
Switzerland,Fruits,M,237925946,9.33,6.92,44495.6
Chad,Meat,L,108486831,421.89,364.69,918654.11
Guinea,Beverages,M,532278001,47.45,31.79,55441.76
Qatar,Office Supplies,C,212473285,651.21,524.96,2320848.16
San Marino,Snacks,H,172559010,152.58,97.44,282673.44
Bulgaria,Baby Food,C,606334006,255.28,159.42,1045954.62
Macedonia,Office Supplies,H,427909600,651.21,524.96,3577602.4
South Sudan,Beverages,H,421709620,47.45,31.79,66854.37
Trinidad and Tobago,Snacks,C,992470395,152.58,97.44,282576
Sri Lanka,Snacks,L,815240752,152.58,97.44,653822.4
Slovakia,Baby Food,H,885382020,255.28,159.42,489419.4
Moldova ,Snacks,H,468568027,152.58,97.44,832819.68
Portugal,Meat,M,250785100,421.89,364.69,634195.91
Switzerland,Cosmetics,C,988332068,437.2,263.33,2179582.41
Ireland,Clothes,C,357820260,109.28,35.84,208624.64
Andorra,Office Supplies,L,606173503,651.21,524.96,4758762.4
Belarus,Beverages,H,900628125,47.45,31.79,150398.49
Zambia,Fruits,C,478732955,9.33,6.92,45499
Spain,Beverages,H,898349320,47.45,31.79,12143.78
Namibia,Snacks,C,187651050,152.58,97.44,874036.8
The Bahamas,Office Supplies,C,495124471,651.21,524.96,3773412.48
Democratic Republic of the Congo,Vegetables,M,439568412,154.06,90.93,628871.88
United Arab Emirates,Snacks,C,960094201,152.58,97.44,201116.16
Spain,Office Supplies,L,366125667,651.21,524.96,1877256.96
Angola,Cosmetics,L,187399137,437.2,263.33,1164971.92
France,Personal Care,C,223963439,81.73,56.67,261418.71
Kyrgyzstan,Personal Care,H,796179902,81.73,56.67,350277.27
Cameroon,Fruits,H,494722354,9.33,6.92,56695.56
Brunei,Meat,L,230577123,421.89,364.69,637842.81
Lebanon,Vegetables,C,985043036,154.06,90.93,452740.47
Croatia,Office Supplies,H,659731423,651.21,524.96,4222778.24
Malawi,Personal Care,L,826566112,81.73,56.67,461010.45
Cambodia,Office Supplies,L,877783429,651.21,524.96,2350770.88
Burkina Faso,Household,L,275932204,668.27,502.54,1671448.04
Macedonia,Meat,L,803873765,421.89,364.69,1081670.54
Tunisia ,Household,L,714781939,668.27,502.54,4379636.1
Maldives,Vegetables,L,582143056,154.06,90.93,720347.46
Kuwait,Snacks,M,149755942,152.58,97.44,483887.04
Liberia,Fruits,C,581731927,9.33,6.92,43312.28
Montenegro,Clothes,L,412494838,109.28,35.84,187944.96
Guatemala,Vegetables,H,496781003,154.06,90.93,672245.49
Algeria,Cereal,L,859639251,205.7,117.11,610377.32
Namibia,Household,C,246430909,668.27,502.54,1626721.98
Guinea,Baby Food,M,172829806,255.28,159.42,483839.7
Bhutan,Clothes,L,874822270,109.28,35.84,294067.2
New Zealand,Household,H,858707129,668.27,502.54,4712317.58
Kiribati,Cereal,L,951095712,205.7,117.11,1078700.21
Saint Vincent and the Grenadines,Household,C,248911845,668.27,502.54,3719298.54
Burundi,Clothes,M,169391858,109.28,35.84,203212.8
Cambodia,Clothes,H,400084578,109.28,35.84,99348.48
Canada,Household,H,248851335,668.27,502.54,4771617.3
Slovakia,Baby Food,M,893865954,255.28,159.42,582520.68
Japan,Personal Care,L,433614766,81.73,56.67,289017
Equatorial Guinea,Meat,M,636896598,421.89,364.69,259294.59
Brunei,Clothes,M,192822778,109.28,35.84,336896
Cameroon,Cereal,C,560817134,205.7,117.11,832300.77
Slovenia,Vegetables,H,120615994,154.06,90.93,164401.44
Vatican City,Fruits,M,922268187,9.33,6.92,58861.52
Lesotho,Office Supplies,M,136135041,651.21,524.96,2225305.44
Angola,Vegetables,M,402890384,154.06,90.93,279427.89
Montenegro,Office Supplies,C,383520543,651.21,524.96,580605.76
Lesotho,Fruits,M,609324347,9.33,6.92,10172.4
Turkey,Beverages,M,331913125,47.45,31.79,296409.96
Mauritania,Clothes,C,673210704,109.28,35.84,245934.08
Austria,Beverages,H,575453412,47.45,31.79,264079.53
Australia,Meat,L,851190078,421.89,364.69,1792086.66
Niger,Office Supplies,M,133282029,651.21,524.96,5233326.24
Mexico,Clothes,H,724903094,109.28,35.84,135797.76
Netherlands,Cereal,L,949539601,205.7,117.11,1021667.64
France,Office Supplies,L,100990378,651.21,524.96,2179633.92
East Timor,Vegetables,H,693366754,154.06,90.93,135031.05
United Arab Emirates,Office Supplies,L,811092555,651.21,524.96,4811783.36
Cyprus,Cosmetics,L,858904111,437.2,263.33,2019214.44
Portugal,Cosmetics,C,411850249,437.2,263.33,1183931.68
Fiji,Household,C,465292298,668.27,502.54,4616332.44
Iceland,Baby Food,M,284904086,255.28,159.42,1323983.1
Croatia,Office Supplies,H,556671941,651.21,524.96,237806.88
Botswana,Baby Food,H,236894690,255.28,159.42,200550.36
Yemen,Clothes,L,602183663,109.28,35.84,300446.72
Austria,Snacks,H,299462687,152.58,97.44,635211.36
Niger,Beverages,H,295968091,47.45,31.79,75978.1
Kosovo,Baby Food,M,729248702,255.28,159.42,1554504.42
Czech Republic,Clothes,M,457165849,109.28,35.84,157301.76
Luxembourg,Beverages,C,207893359,47.45,31.79,289924.8
Belarus,Baby Food,L,329917562,255.28,159.42,1401780.06
Cambodia,Personal Care,H,342037284,81.73,56.67,299670.96
Canada,Beverages,M,283363854,47.45,31.79,79983.64
Afghanistan,Household,C,263321101,668.27,502.54,713606.8
Myanmar,Snacks,C,911645352,152.58,97.44,484569.12
Palau,Clothes,C,228385436,109.28,35.84,114007.04
Albania,Meat,H,333902680,421.89,364.69,2945965.82
Togo,Cosmetics,H,718870913,437.2,263.33,2299660.89
Nicaragua,Household,L,494276463,668.27,502.54,3137859.76
Panama,Beverages,C,641418159,47.45,31.79,277908.18
Palau,Household,H,861907327,668.27,502.54,3209220.44
Mongolia,Clothes,C,927667796,109.28,35.84,228336.64
Czech Republic,Clothes,C,230935895,109.28,35.84,283781.12
Moldova ,Fruits,H,934260451,9.33,6.92,50405.28
Brunei,Household,M,320502793,668.27,502.54,1383995.16
Philippines,Personal Care,L,242836749,81.73,56.67,546582.15
Cuba,Cosmetics,C,374748647,437.2,263.33,1397492.31
The Gambia,Snacks,L,460037314,152.58,97.44,401355.36
Mozambique,Household,L,762814080,668.27,502.54,1252832.22
France,Snacks,L,717502772,152.58,97.44,377092.8
Malawi,Vegetables,L,278839719,154.06,90.93,338623.32
Indonesia,Cereal,L,371873748,205.7,117.11,534138.71
Malawi,Beverages,M,641966187,47.45,31.79,29119.64
Syria,Snacks,H,804790866,152.58,97.44,424448.64
Kosovo,Fruits,C,196334111,9.33,6.92,58688.52
Trinidad and Tobago,Cereal,C,922894752,205.7,117.11,459188.31
Germany,Household,H,211084115,668.27,502.54,1675970.9
Jordan,Household,C,757826030,668.27,502.54,3225301.72
The Gambia,Vegetables,H,380356824,154.06,90.93,444738.63
Indonesia,Cereal,L,566225326,205.7,117.11,879613.21
Tanzania,Cosmetics,H,623292863,437.2,263.33,1333503.12
El Salvador,Household,H,829733264,668.27,502.54,2696629.64
Bulgaria,Household,H,184032857,668.27,502.54,4154498.18
Belize,Vegetables,L,454990470,154.06,90.93,58740.78
Mauritania,Meat,M,331717431,421.89,364.69,515671.66
Sierra Leone,Baby Food,C,373637568,255.28,159.42,1038461.88
Norway,Personal Care,C,760487210,81.73,56.67,222146.4
Botswana,Cereal,H,842315185,205.7,117.11,1011361.96
Vatican City,Beverages,H,489482820,47.45,31.79,244751.21
Lithuania,Beverages,C,542663943,47.45,31.79,164513.25
Dominican Republic,Fruits,L,562844884,9.33,6.92,49574.88
Ethiopia,Office Supplies,H,181324470,651.21,524.96,3567103.2
Montenegro,Clothes,H,449714028,109.28,35.84,330767.36
Honduras,Personal Care,L,689937388,81.73,56.67,377422.2
Turkmenistan,Snacks,H,744230878,152.58,97.44,322526.4
Lebanon,Clothes,L,525143325,109.28,35.84,15590.4
New Zealand,Cosmetics,L,465536057,437.2,263.33,347332.27
Zimbabwe,Fruits,C,168582904,9.33,6.92,43471.44
San Marino,Personal Care,M,657770192,81.73,56.67,434772.24
Montenegro,Cereal,L,326896750,205.7,117.11,570091.48
Slovenia,Vegetables,L,790073907,154.06,90.93,843921.33
Chad,Cereal,M,131725490,205.7,117.11,1095446.94
Kazakhstan,Household,C,556587827,668.27,502.54,2794624.94
South Africa,Clothes,M,739709746,109.28,35.84,193786.88
Montenegro,Meat,C,776452577,421.89,364.69,3073242.63
Ireland,Office Supplies,C,832490146,651.21,524.96,624177.44
Qatar,Meat,H,693808782,421.89,364.69,835504.79
Uganda,Baby Food,L,216707313,255.28,159.42,1173968.88
Morocco,Beverages,C,677797067,47.45,31.79,129353.51
Greece,Vegetables,L,724001872,154.06,90.93,645421.14
Netherlands,Cereal,M,422558057,205.7,117.11,371707.14
Kiribati,Baby Food,M,811014449,255.28,159.42,964969.26
Oman,Clothes,H,747232377,109.28,35.84,54476.8
North Korea,Cosmetics,M,959385669,437.2,263.33,630412.02
Nepal,Clothes,C,895960652,109.28,35.84,126228.48
Ireland,Baby Food,C,975756156,255.28,159.42,1081664.7
Seychelles ,Vegetables,H,337883508,154.06,90.93,554036.49
Senegal,Cosmetics,L,891766536,437.2,263.33,629358.7
Cuba,Household,M,567141568,668.27,502.54,4345965.92
Saint Lucia,Cosmetics,H,964057433,437.2,263.33,1283207.09
United States of America,Household,L,602875459,668.27,502.54,1557874
